dataset_name,attribute_name,error_mechanic,error_type_table,error_rate,data_file,n_fds,gpdep_mean,partial_value_mean,fd_hold_pct,fd_hold_weighted,fd_violated_pct,qw_bin,cordts_pipino,heinrich_product_exact,hinrichs_exact
hospital,Address1,ENAR,MissingValue,0.01,hospital__Address1__ENAR__MissingValue__r0.01.csv,143,0.29590695131495126,0.9983706299241606,1.0,0.29590695131495126,0.0,1.0,1.0,1,1.0
hospital,Address1,ENAR,MissingValue,0.015,hospital__Address1__ENAR__MissingValue__r0.015.csv,143,0.2961031834631834,0.9985664345167734,1.0,0.2961031834631834,0.0,1.0,1.0,1,1.0
hospital,Address1,ENAR,MissingValue,0.02,hospital__Address1__ENAR__MissingValue__r0.02.csv,143,0.29552067761467754,0.9979860149063431,1.0,0.29552067761467754,0.0,1.0,1.0,1,1.0
hospital,Address1,ENAR,MissingValue,0.025,hospital__Address1__ENAR__MissingValue__r0.025.csv,143,0.29531515221515214,0.9977832161463224,1.0,0.29531515221515214,0.0,1.0,1.0,1,1.0
hospital,Address1,ENAR,MissingValue,0.03,hospital__Address1__ENAR__MissingValue__r0.03.csv,143,0.2960374383894383,0.9984615399287298,1.0,0.2960374383894383,0.0,1.0,1.0,1,1.0
hospital,Address1,ENAR,MissingValue,0.035,hospital__Address1__ENAR__MissingValue__r0.035.csv,143,0.29506059595259587,0.9974895107162582,1.0,0.29506059595259587,0.0,1.0,1.0,1,1.0
hospital,Address1,ENAR,MissingValue,0.04,hospital__Address1__ENAR__MissingValue__r0.04.csv,143,0.2954925575645575,0.9979230761528015,1.0,0.2954925575645575,0.0,1.0,1.0,1,1.0
hospital,Address1,ENAR,MissingValue,0.045,hospital__Address1__ENAR__MissingValue__r0.045.csv,143,0.29497035285635276,0.9975384628022468,1.0,0.29497035285635276,0.0,1.0,1.0,1,1.0
hospital,Address1,ENAR,MissingValue,0.05,hospital__Address1__ENAR__MissingValue__r0.05.csv,143,0.2948389960169959,0.9972447569553669,1.0,0.2948389960169959,0.0,1.0,1.0,1,1.0
hospital,Address1,ENAR,Permutate,0.0,hospital__Address1__ENAR__Permutate_space__r0.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,Address1,ENAR,Permutate,0.01,hospital__Address1__ENAR__Permutate_space__r0.01.csv,143,0.2957659032739032,0.9985664345167734,1.0,0.2957659032739032,0.0,1.0,1.0,1,1.0
hospital,Address1,ENAR,Permutate,0.015,hospital__Address1__ENAR__Permutate_space__r0.015.csv,143,0.29563230193830187,0.9984265745102943,1.0,0.29563230193830187,0.0,1.0,1.0,1,1.0
hospital,Address1,ENAR,Permutate,0.02,hospital__Address1__ENAR__Permutate_space__r0.02.csv,143,0.2953950443590443,0.9982867145038151,1.0,0.2953950443590443,0.0,1.0,1.0,1,1.0
hospital,Address1,ENAR,Permutate,0.025,hospital__Address1__ENAR__Permutate_space__r0.025.csv,143,0.29500024161224153,0.9982727286698935,1.0,0.29500024161224153,0.0,1.0,1.0,1,1.0
hospital,Address1,ENAR,Permutate,0.03,hospital__Address1__ENAR__Permutate_space__r0.03.csv,142,0.29057009773153425,0.9983802832348246,1.0,0.29057009773153425,0.0,1.0,1.0,1,1.0
hospital,Address1,ENAR,Permutate,0.035,hospital__Address1__ENAR__Permutate_space__r0.035.csv,143,0.2952492874132873,0.9981818194989558,1.0,0.2952492874132873,0.0,1.0,1.0,1,1.0
hospital,Address1,ENAR,Permutate,0.04,hospital__Address1__ENAR__Permutate_space__r0.04.csv,143,0.29521547603547593,0.9980489519926218,1.0,0.29521547603547593,0.0,1.0,1.0,1,1.0
hospital,Address1,ENAR,Permutate,0.045,hospital__Address1__ENAR__Permutate_space__r0.045.csv,142,0.29038104748410376,0.998190142319236,1.0,0.29038104748410376,0.0,1.0,1.0,1,1.0
hospital,Address1,ENAR,Permutate,0.05,hospital__Address1__ENAR__Permutate_space__r0.05.csv,143,0.29448887213087205,0.997748251978334,0.993006993006993,0.2924295093886981,0.006993006993006978,0.9789840996837449,0.9473684210526316,0,0.5
hospital,Address1,ENAR,Replace_1_I,0.0,hospital__Address1__ENAR__Replace_1_I__r0.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,Address1,ENAR,Replace_1_I,0.002,hospital__Address1__ENAR__Replace_1_I__r0.002.csv,143,0.2963213963053962,0.9987902111940451,1.0,0.2963213963053962,0.0,1.0,1.0,1,1.0
hospital,Address1,ENAR,Replace_1_I,0.01,hospital__Address1__ENAR__Replace_1_I__r0.01.csv,143,0.2961047882847882,0.9985664345167734,1.0,0.2961047882847882,0.0,1.0,1.0,1,1.0
hospital,Address1,ENAR,Replace_1_I,0.02,hospital__Address1__ENAR__Replace_1_I__r0.02.csv,143,0.2957838317058316,0.9982867145038151,1.0,0.2957838317058316,0.0,1.0,1.0,1,1.0
hospital,Address1,ENAR,Replace_1_I,0.025,hospital__Address1__ENAR__Replace_1_I__r0.025.csv,143,0.29594824025424016,0.9984545465949533,1.0,0.29594824025424016,0.0,1.0,1.0,1,1.0
hospital,Address1,ENAR,Replace_1_I,0.035,hospital__Address1__ENAR__Replace_1_I__r0.035.csv,143,0.2960703697963697,0.9985804207675106,1.0,0.2960703697963697,0.0,1.0,1.0,1,1.0
hospital,Address1,ENAR,Replace_1_I,0.04,hospital__Address1__ENAR__Replace_1_I__r0.04.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,Address1,ENAR,Replace_1_I,0.045,hospital__Address1__ENAR__Replace_1_I__r0.045.csv,143,0.2957828688128687,0.9982867145038151,1.0,0.2957828688128687,0.0,1.0,1.0,1,1.0
hospital,Address1,ENAR,Replace_1_I,0.05,hospital__Address1__ENAR__Replace_1_I__r0.05.csv,143,0.2962465176085175,0.9987622382757547,1.0,0.2962465176085175,0.0,1.0,1.0,1,1.0
hospital,Address1,ENAR,Replace_boulevard_blvd,0.0,hospital__Address1__ENAR__Replace_boulevard_blvd__r0.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,Address1,ENAR,Replace_boulevard_blvd,0.015,hospital__Address1__ENAR__Replace_boulevard_blvd__r0.015.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,Address1,ENAR,Replace_boulevard_blvd,0.02,hospital__Address1__ENAR__Replace_boulevard_blvd__r0.02.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,Address1,ENAR,Replace_boulevard_blvd,0.025,hospital__Address1__ENAR__Replace_boulevard_blvd__r0.025.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,Address1,ENAR,Replace_boulevard_blvd,0.03,hospital__Address1__ENAR__Replace_boulevard_blvd__r0.03.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,Address1,ENAR,Replace_boulevard_blvd,0.035,hospital__Address1__ENAR__Replace_boulevard_blvd__r0.035.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,Address1,ENAR,Replace_boulevard_blvd,0.04,hospital__Address1__ENAR__Replace_boulevard_blvd__r0.04.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,Address1,ENAR,Replace_boulevard_blvd,0.045,hospital__Address1__ENAR__Replace_boulevard_blvd__r0.045.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,Address1,ENAR,Replace_boulevard_blvd,0.05,hospital__Address1__ENAR__Replace_boulevard_blvd__r0.05.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,Address1,ENAR,Replace_street_st,0.0,hospital__Address1__ENAR__Replace_street_st__r0.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,Address1,ENAR,Replace_street_st,0.001,hospital__Address1__ENAR__Replace_street_st__r0.001.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,Address1,ENAR,Replace_street_st,0.015,hospital__Address1__ENAR__Replace_street_st__r0.015.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,Address1,ENAR,Replace_street_st,0.016,hospital__Address1__ENAR__Replace_street_st__r0.016.csv,143,0.2963477635117634,0.9988181828618883,1.0,0.2963477635117634,0.0,1.0,1.0,1,1.0
hospital,Address1,ENAR,Replace_street_st,0.017,hospital__Address1__ENAR__Replace_street_st__r0.017.csv,143,0.29615837860237854,0.9986223782692756,1.0,0.29615837860237854,0.0,1.0,1.0,1,1.0
hospital,Address1,ENAR,Replace_street_st,0.025,hospital__Address1__ENAR__Replace_street_st__r0.025.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,Address1,ENAR,Replace_street_st,0.04,hospital__Address1__ENAR__Replace_street_st__r0.04.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,Address1,ENAR,Replace_street_st,0.045,hospital__Address1__ENAR__Replace_street_st__r0.045.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,Address1,ENAR,Replace_street_st,0.05,hospital__Address1__ENAR__Replace_street_st__r0.05.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,Address1,ENAR,Typo,0.0,hospital__Address1__ENAR__Typo__r0.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,Address1,ENAR,Typo,0.01,hospital__Address1__ENAR__Typo__r0.01.csv,143,0.295767508095508,0.9985664345167734,1.0,0.295767508095508,0.0,1.0,1.0,1,1.0
hospital,Address1,ENAR,Typo,0.015,hospital__Address1__ENAR__Typo__r0.015.csv,143,0.295437507059507,0.9984265745102943,1.0,0.295437507059507,0.0,1.0,1.0,1,1.0
hospital,Address1,ENAR,Typo,0.02,hospital__Address1__ENAR__Typo__r0.02.csv,143,0.29500775484575475,0.9982867145038151,1.0,0.29500775484575475,0.0,1.0,1.0,1,1.0
hospital,Address1,ENAR,Typo,0.025,hospital__Address1__ENAR__Typo__r0.025.csv,143,0.294626728098728,0.998146854497336,0.993006993006993,0.2925664013288068,0.006993006993006978,0.9790093782179673,0.9473684210526316,0,0.5
hospital,Address1,ENAR,Typo,0.03,hospital__Address1__ENAR__Typo__r0.03.csv,142,0.29019732969589307,0.9984014097233893,1.0,0.29019732969589307,0.0,1.0,1.0,1,1.0
hospital,Address1,ENAR,Typo,0.035,hospital__Address1__ENAR__Typo__r0.035.csv,142,0.2898296964993161,0.9982746482734949,1.0,0.2898296964993161,0.0,1.0,1.0,1,1.0
hospital,Address1,ENAR,Typo,0.04,hospital__Address1__ENAR__Typo__r0.04.csv,142,0.289595383073214,0.9982323952963654,1.0,0.289595383073214,0.0,1.0,1.0,1,1.0
hospital,Address1,ENAR,Typo,0.045,hospital__Address1__ENAR__Typo__r0.045.csv,142,0.2894090901464844,0.9981478880828535,1.0,0.2894090901464844,0.0,1.0,1.0,1,1.0
hospital,Address1,ENAR,Typo,0.05,hospital__Address1__ENAR__Typo__r0.05.csv,142,0.28914243498427994,0.9980211278922121,1.0,0.28914243498427994,0.0,1.0,1.0,1,1.0
hospital,Address2,EAR,Extraneous,0.0,hospital__Address2__EAR__Extraneous__r0.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,Address2,EAR,Extraneous,0.01,hospital__Address2__EAR__Extraneous__r0.01.csv,143,0.2975643628663628,0.9988461549465473,1.0,0.2975643628663628,0.0,1.0,1.0,1,1.0
hospital,Address2,EAR,Extraneous,0.015,hospital__Address2__EAR__Extraneous__r0.015.csv,143,0.29811691016891007,0.9988461549465473,1.0,0.29811691016891007,0.0,1.0,1.0,1,1.0
hospital,Address2,EAR,Extraneous,0.02,hospital__Address2__EAR__Extraneous__r0.02.csv,143,0.2992727915747915,0.9988461549465473,1.0,0.2992727915747915,0.0,1.0,1.0,1,1.0
hospital,Address2,EAR,Extraneous,0.025,hospital__Address2__EAR__Extraneous__r0.025.csv,143,0.2991578812098811,0.9988461549465473,1.0,0.2991578812098811,0.0,1.0,1.0,1,1.0
hospital,Address2,EAR,Extraneous,0.03,hospital__Address2__EAR__Extraneous__r0.03.csv,143,0.3004574937594936,0.9988461549465473,1.0,0.3004574937594936,0.0,1.0,1.0,1,1.0
hospital,Address2,EAR,Extraneous,0.035,hospital__Address2__EAR__Extraneous__r0.035.csv,143,0.30140939146139134,0.9988461549465473,1.0,0.30140939146139134,0.0,1.0,1.0,1,1.0
hospital,Address2,EAR,Extraneous,0.04,hospital__Address2__EAR__Extraneous__r0.04.csv,143,0.3012023855043854,0.9988461549465473,1.0,0.3012023855043854,0.0,1.0,1.0,1,1.0
hospital,Address2,EAR,Extraneous,0.045,hospital__Address2__EAR__Extraneous__r0.045.csv,143,0.3017525598045597,0.9988461549465473,1.0,0.3017525598045597,0.0,1.0,1.0,1,1.0
hospital,Address2,EAR,Extraneous,0.05,hospital__Address2__EAR__Extraneous__r0.05.csv,143,0.3026053689073688,0.9988461549465473,1.0,0.3026053689073688,0.0,1.0,1.0,1,1.0
hospital,Address2,EAR,MissingValue,0.0,hospital__Address2__EAR__MissingValue__r0.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,Address2,EAR,MissingValue,0.01,hospital__Address2__EAR__MissingValue__r0.01.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,Address2,EAR,MissingValue,0.015,hospital__Address2__EAR__MissingValue__r0.015.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,Address2,EAR,MissingValue,0.02,hospital__Address2__EAR__MissingValue__r0.02.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,Address2,EAR,MissingValue,0.025,hospital__Address2__EAR__MissingValue__r0.025.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,Address2,EAR,MissingValue,0.03,hospital__Address2__EAR__MissingValue__r0.03.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,Address2,EAR,MissingValue,0.035,hospital__Address2__EAR__MissingValue__r0.035.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,Address2,EAR,MissingValue,0.04,hospital__Address2__EAR__MissingValue__r0.04.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,Address2,EAR,MissingValue,0.045,hospital__Address2__EAR__MissingValue__r0.045.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,Address2,EAR,MissingValue,0.05,hospital__Address2__EAR__MissingValue__r0.05.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,Address2,EAR,Permutate,0.0,hospital__Address2__EAR__Permutate_space__r0.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,Address2,EAR,Replace_1_I,0.0,hospital__Address2__EAR__Replace_1_I__r0.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,Address2,EAR,Replace_boulevard_blvd,0.0,hospital__Address2__EAR__Replace_boulevard_blvd__r0.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,Address2,EAR,Replace_street_st,0.0,hospital__Address2__EAR__Replace_street_st__r0.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,Address2,EAR,Typo,0.0,hospital__Address2__EAR__Typo__r0.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,Address2,ECAR,Extraneous,0.0,hospital__Address2__ECAR__Extraneous__r0.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,Address2,ECAR,Extraneous,0.01,hospital__Address2__ECAR__Extraneous__r0.01.csv,143,0.2975643628663628,0.9988461549465473,1.0,0.2975643628663628,0.0,1.0,1.0,1,1.0
hospital,Address2,ECAR,Extraneous,0.015,hospital__Address2__ECAR__Extraneous__r0.015.csv,143,0.298102924154924,0.9988461549465473,1.0,0.298102924154924,0.0,1.0,1.0,1,1.0
hospital,Address2,ECAR,Extraneous,0.02,hospital__Address2__ECAR__Extraneous__r0.02.csv,143,0.2986713929733929,0.9988461549465473,1.0,0.2986713929733929,0.0,1.0,1.0,1,1.0
hospital,Address2,ECAR,Extraneous,0.025,hospital__Address2__ECAR__Extraneous__r0.025.csv,143,0.2991788602308601,0.9988461549465473,1.0,0.2991788602308601,0.0,1.0,1.0,1,1.0
hospital,Address2,ECAR,Extraneous,0.03,hospital__Address2__ECAR__Extraneous__r0.03.csv,143,0.29972322802522794,0.9988461549465473,1.0,0.29972322802522794,0.0,1.0,1.0,1,1.0
hospital,Address2,ECAR,Extraneous,0.035,hospital__Address2__ECAR__Extraneous__r0.035.csv,143,0.3002205802725802,0.9988461549465473,1.0,0.3002205802725802,0.0,1.0,1.0,1,1.0
hospital,Address2,ECAR,Extraneous,0.04,hospital__Address2__ECAR__Extraneous__r0.04.csv,143,0.30067790997990984,0.9988461549465473,1.0,0.30067790997990984,0.0,1.0,1.0,1,1.0
hospital,Address2,ECAR,Extraneous,0.045,hospital__Address2__ECAR__Extraneous__r0.045.csv,143,0.30118612623812613,0.9988461549465473,1.0,0.30118612623812613,0.0,1.0,1.0,1,1.0
hospital,Address2,ECAR,Extraneous,0.05,hospital__Address2__ECAR__Extraneous__r0.05.csv,143,0.30168928499128483,0.9988461549465473,1.0,0.30168928499128483,0.0,1.0,1.0,1,1.0
hospital,Address2,ECAR,MissingValue,0.0,hospital__Address2__ECAR__MissingValue__r0.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,Address2,ECAR,MissingValue,0.01,hospital__Address2__ECAR__MissingValue__r0.01.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,Address2,ECAR,MissingValue,0.015,hospital__Address2__ECAR__MissingValue__r0.015.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,Address2,ECAR,MissingValue,0.02,hospital__Address2__ECAR__MissingValue__r0.02.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,Address2,ECAR,MissingValue,0.025,hospital__Address2__ECAR__MissingValue__r0.025.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,Address2,ECAR,MissingValue,0.03,hospital__Address2__ECAR__MissingValue__r0.03.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,Address2,ECAR,MissingValue,0.035,hospital__Address2__ECAR__MissingValue__r0.035.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,Address2,ECAR,MissingValue,0.04,hospital__Address2__ECAR__MissingValue__r0.04.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,Address2,ECAR,MissingValue,0.045,hospital__Address2__ECAR__MissingValue__r0.045.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,Address2,ECAR,MissingValue,0.05,hospital__Address2__ECAR__MissingValue__r0.05.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,Address2,ECAR,Permutate,0.0,hospital__Address2__ECAR__Permutate_space__r0.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,Address2,ECAR,Replace_1_I,0.0,hospital__Address2__ECAR__Replace_1_I__r0.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,Address2,ECAR,Replace_boulevard_blvd,0.0,hospital__Address2__ECAR__Replace_boulevard_blvd__r0.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,Address2,ECAR,Replace_street_st,0.0,hospital__Address2__ECAR__Replace_street_st__r0.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
